,country,continent,year,lifeExp,pop
674,Argentina,Americas,2030,78.9,
675,Argentina,Americas,2031,79.1,
676,Argentina,Americas,2032,79.2,
677,Argentina,Americas,2033,79.4,
678,Argentina,Americas,2034,79.6,
679,Argentina,Americas,2035,79.7,
680,Argentina,Americas,2036,79.9,
681,Argentina,Americas,2037,80.0,
682,Argentina,Americas,2038,80.2,
683,Argentina,Americas,2039,80.4,
684,Argentina,Americas,2040,80.5,
685,Argentina,Americas,2041,80.7,
686,Argentina,Americas,2042,80.9,
687,Argentina,Americas,2043,81.0,
688,Argentina,Americas,2044,81.2,
689,Argentina,Americas,2045,81.4,
690,Argentina,Americas,2046,81.5,
691,Argentina,Americas,2047,81.7,
692,Argentina,Americas,2048,81.9,
693,Argentina,Americas,2049,82.0,
694,Argentina,Americas,2050,82.2,50600000.0
695,Argentina,Americas,2051,82.3,
696,Argentina,Americas,2052,82.5,
697,Argentina,Americas,2053,82.7,
698,Argentina,Americas,2054,82.8,
699,Argentina,Americas,2055,83.0,
700,Argentina,Americas,2056,83.1,
701,Argentina,Americas,2057,83.3,
702,Argentina,Americas,2058,83.4,
703,Argentina,Americas,2059,83.5,
704,Argentina,Americas,2060,83.7,
705,Argentina,Americas,2061,83.8,
706,Argentina,Americas,2062,83.9,
707,Argentina,Americas,2063,84.1,
708,Argentina,Americas,2064,84.2,
709,Argentina,Americas,2065,84.3,
710,Argentina,Americas,2066,84.5,
711,Argentina,Americas,2067,84.6,
712,Argentina,Americas,2068,84.7,
713,Argentina,Americas,2069,84.8,
714,Argentina,Americas,2070,84.9,
715,Argentina,Americas,2071,85.0,
716,Argentina,Americas,2072,85.2,
717,Argentina,Americas,2073,85.3,
718,Argentina,Americas,2074,85.4,
719,Argentina,Americas,2075,85.5,
720,Argentina,Americas,2076,85.7,
721,Argentina,Americas,2077,85.8,
722,Argentina,Americas,2078,85.9,
723,Argentina,Americas,2079,86.0,
724,Argentina,Americas,2080,86.1,
725,Argentina,Americas,2081,86.3,
726,Argentina,Americas,2082,86.4,
727,Argentina,Americas,2083,86.5,
728,Argentina,Americas,2084,86.6,
729,Argentina,Americas,2085,86.7,
730,Argentina,Americas,2086,86.8,
731,Argentina,Americas,2087,86.9,
732,Argentina,Americas,2088,87.0,
733,Argentina,Americas,2089,87.1,
734,Argentina,Americas,2090,87.3,
735,Argentina,Americas,2091,87.4,
736,Argentina,Americas,2092,87.5,
737,Argentina,Americas,2093,87.6,
738,Argentina,Americas,2094,87.7,
739,Argentina,Americas,2095,87.8,
740,Argentina,Americas,2096,87.9,
741,Argentina,Americas,2097,88.0,
742,Argentina,Americas,2098,88.1,
743,Argentina,Americas,2099,88.2,
744,Argentina,Americas,2100,88.3,49200000.0
745,Argentina,Americas,2008,75.5,39700000.0
746,Argentina,Americas,2009,75.7,40100000.0
747,Argentina,Americas,2010,75.8,40400000.0
748,Argentina,Americas,2011,76.0,40800000.0
749,Argentina,Americas,2012,76.1,41100000.0
750,Argentina,Americas,2013,76.2,41500000.0
751,Argentina,Americas,2014,76.4,
752,Argentina,Americas,2015,76.5,
753,Argentina,Americas,2016,76.7,
754,Argentina,Americas,2017,76.8,
755,Argentina,Americas,2018,77.0,
756,Argentina,Americas,2019,77.1,
757,Argentina,Americas,2020,77.3,
758,Argentina,Americas,2021,77.5,
759,Argentina,Americas,2022,77.6,
760,Argentina,Americas,2023,77.8,
761,Argentina,Americas,2024,77.9,
762,Argentina,Americas,2025,78.1,
763,Argentina,Americas,2026,78.3,
764,Argentina,Americas,2027,78.4,
765,Argentina,Americas,2028,78.6,
766,Argentina,Americas,2029,78.8,
767,Argentina,Americas,2030,78.9,
768,Argentina,Americas,2031,79.1,
769,Argentina,Americas,2032,79.2,
770,Argentina,Americas,2033,79.4,
771,Argentina,Americas,2034,79.6,
772,Argentina,Americas,2035,79.7,
773,Argentina,Americas,2036,79.9,
774,Argentina,Americas,2037,80.0,
775,Argentina,Americas,2038,80.2,
776,Argentina,Americas,2039,80.4,
777,Argentina,Americas,2040,80.5,
778,Argentina,Americas,2041,80.7,
779,Argentina,Americas,2042,80.9,
780,Argentina,Americas,2043,81.0,
781,Argentina,Americas,2044,81.2,
782,Argentina,Americas,2045,81.4,
783,Argentina,Americas,2046,81.5,
784,Argentina,Americas,2047,81.7,
785,Argentina,Americas,2048,81.9,
786,Argentina,Americas,2049,82.0,
787,Argentina,Americas,2050,82.2,50600000.0
788,Argentina,Americas,2051,82.3,
789,Argentina,Americas,2052,82.5,
790,Argentina,Americas,2053,82.7,
791,Argentina,Americas,2054,82.8,
792,Argentina,Americas,2055,83.0,
793,Argentina,Americas,2056,83.1,
794,Argentina,Americas,2057,83.3,
795,Argentina,Americas,2058,83.4,
796,Argentina,Americas,2059,83.5,
797,Argentina,Americas,2060,83.7,
798,Argentina,Americas,2061,83.8,
799,Argentina,Americas,2062,83.9,
800,Argentina,Americas,2063,84.1,
801,Argentina,Americas,2064,84.2,
802,Argentina,Americas,2065,84.3,
803,Argentina,Americas,2066,84.5,
804,Argentina,Americas,2067,84.6,
805,Argentina,Americas,2068,84.7,
806,Argentina,Americas,2069,84.8,
807,Argentina,Americas,2070,84.9,
808,Argentina,Americas,2071,85.0,
809,Argentina,Americas,2072,85.2,
810,Argentina,Americas,2073,85.3,
811,Argentina,Americas,2074,85.4,
812,Argentina,Americas,2075,85.5,
813,Argentina,Americas,2076,85.7,
814,Argentina,Americas,2077,85.8,
815,Argentina,Americas,2078,85.9,
816,Argentina,Americas,2079,86.0,
817,Argentina,Americas,2080,86.1,
818,Argentina,Americas,2081,86.3,
819,Argentina,Americas,2082,86.4,
820,Argentina,Americas,2083,86.5,
821,Argentina,Americas,2084,86.6,
822,Argentina,Americas,2085,86.7,
823,Argentina,Americas,2086,86.8,
824,Argentina,Americas,2087,86.9,
825,Argentina,Americas,2088,87.0,
826,Argentina,Americas,2089,87.1,
827,Argentina,Americas,2090,87.3,
828,Argentina,Americas,2091,87.4,
829,Argentina,Americas,2092,87.5,
830,Argentina,Americas,2093,87.6,
831,Argentina,Americas,2094,87.7,
832,Argentina,Americas,2095,87.8,
833,Argentina,Americas,2096,87.9,
834,Argentina,Americas,2097,88.0,
835,Argentina,Americas,2098,88.1,
836,Argentina,Americas,2099,88.2,
837,Argentina,Americas,2100,88.3,49200000.0
838,Argentina,Americas,2008,75.5,39700000.0
839,Argentina,Americas,2009,75.7,40100000.0
840,Argentina,Americas,2010,75.8,40400000.0
841,Argentina,Americas,2011,76.0,40800000.0
842,Argentina,Americas,2012,76.1,41100000.0
843,Argentina,Americas,2013,76.2,41500000.0
844,Argentina,Americas,2014,76.4,
845,Argentina,Americas,2015,76.5,
846,Argentina,Americas,2016,76.7,
847,Argentina,Americas,2017,76.8,
848,Argentina,Americas,2018,77.0,
849,Argentina,Americas,2019,77.1,
850,Argentina,Americas,2020,77.3,
851,Argentina,Americas,2021,77.5,
852,Argentina,Americas,2022,77.6,
853,Argentina,Americas,2023,77.8,
854,Argentina,Americas,2024,77.9,
855,Argentina,Americas,2025,78.1,
856,Argentina,Americas,2026,78.3,
857,Argentina,Americas,2027,78.4,
858,Argentina,Americas,2028,78.6,
859,Argentina,Americas,2029,78.8,
860,Argentina,Americas,2030,78.9,
861,Argentina,Americas,2031,79.1,
862,Argentina,Americas,2032,79.2,
863,Argentina,Americas,2033,79.4,
864,Argentina,Americas,2034,79.6,
865,Argentina,Americas,2035,79.7,
866,Argentina,Americas,2036,79.9,
867,Argentina,Americas,2037,80.0,
868,Argentina,Americas,2038,80.2,
869,Argentina,Americas,2039,80.4,
870,Argentina,Americas,2040,80.5,
871,Argentina,Americas,2041,80.7,
872,Argentina,Americas,2042,80.9,
873,Argentina,Americas,2043,81.0,
874,Argentina,Americas,2044,81.2,
875,Argentina,Americas,2045,81.4,
876,Argentina,Americas,2046,81.5,
877,Argentina,Americas,2047,81.7,
878,Argentina,Americas,2048,81.9,
879,Argentina,Americas,2049,82.0,
880,Argentina,Americas,2050,82.2,50600000.0
881,Argentina,Americas,2051,82.3,
882,Argentina,Americas,2052,82.5,
883,Argentina,Americas,2053,82.7,
884,Argentina,Americas,2054,82.8,
885,Argentina,Americas,2055,83.0,
886,Argentina,Americas,2056,83.1,
887,Argentina,Americas,2057,83.3,
888,Argentina,Americas,2058,83.4,
889,Argentina,Americas,2059,83.5,
890,Argentina,Americas,2060,83.7,
891,Argentina,Americas,2061,83.8,
892,Argentina,Americas,2062,83.9,
893,Argentina,Americas,2063,84.1,
894,Argentina,Americas,2064,84.2,
895,Argentina,Americas,2065,84.3,
896,Argentina,Americas,2066,84.5,
897,Argentina,Americas,2067,84.6,
898,Argentina,Americas,2068,84.7,
899,Argentina,Americas,2069,84.8,
900,Argentina,Americas,2070,84.9,
901,Argentina,Americas,2071,85.0,
902,Argentina,Americas,2072,85.2,
903,Argentina,Americas,2073,85.3,
904,Argentina,Americas,2074,85.4,
905,Argentina,Americas,2075,85.5,
906,Argentina,Americas,2076,85.7,
907,Argentina,Americas,2077,85.8,
908,Argentina,Americas,2078,85.9,
909,Argentina,Americas,2079,86.0,
910,Argentina,Americas,2080,86.1,
911,Argentina,Americas,2081,86.3,
912,Argentina,Americas,2082,86.4,
913,Argentina,Americas,2083,86.5,
914,Argentina,Americas,2084,86.6,
915,Argentina,Americas,2085,86.7,
916,Argentina,Americas,2086,86.8,
917,Argentina,Americas,2087,86.9,
918,Argentina,Americas,2088,87.0,
919,Argentina,Americas,2089,87.1,
920,Argentina,Americas,2090,87.3,
921,Argentina,Americas,2091,87.4,
922,Argentina,Americas,2092,87.5,
923,Argentina,Americas,2093,87.6,
924,Argentina,Americas,2094,87.7,
925,Argentina,Americas,2095,87.8,
926,Argentina,Americas,2096,87.9,
927,Argentina,Americas,2097,88.0,
928,Argentina,Americas,2098,88.1,
929,Argentina,Americas,2099,88.2,
930,Argentina,Americas,2100,88.3,49200000.0
931,Argentina,Americas,2008,75.5,39700000.0
932,Argentina,Americas,2009,75.7,40100000.0
933,Argentina,Americas,2010,75.8,40400000.0
934,Argentina,Americas,2011,76.0,40800000.0
935,Argentina,Americas,2012,76.1,41100000.0
936,Argentina,Americas,2013,76.2,41500000.0
937,Argentina,Americas,2014,76.4,
938,Argentina,Americas,2015,76.5,
939,Argentina,Americas,2016,76.7,
940,Argentina,Americas,2017,76.8,
941,Argentina,Americas,2018,77.0,
942,Argentina,Americas,2019,77.1,
943,Argentina,Americas,2020,77.3,
944,Argentina,Americas,2021,77.5,
945,Argentina,Americas,2022,77.6,
946,Argentina,Americas,2023,77.8,
947,Argentina,Americas,2024,77.9,
948,Argentina,Americas,2025,78.1,
949,Argentina,Americas,2026,78.3,
950,Argentina,Americas,2027,78.4,
951,Argentina,Americas,2028,78.6,
952,Argentina,Americas,2029,78.8,
953,Argentina,Americas,2030,78.9,
954,Argentina,Americas,2031,79.1,
955,Argentina,Americas,2032,79.2,
956,Argentina,Americas,2033,79.4,
957,Argentina,Americas,2034,79.6,
958,Argentina,Americas,2035,79.7,
959,Argentina,Americas,2036,79.9,
960,Argentina,Americas,2037,80.0,
961,Argentina,Americas,2038,80.2,
962,Argentina,Americas,2039,80.4,
963,Argentina,Americas,2040,80.5,
964,Argentina,Americas,2041,80.7,
965,Argentina,Americas,2042,80.9,
966,Argentina,Americas,2043,81.0,
967,Argentina,Americas,2044,81.2,
968,Argentina,Americas,2045,81.4,
969,Argentina,Americas,2046,81.5,
970,Argentina,Americas,2047,81.7,
971,Argentina,Americas,2048,81.9,
972,Argentina,Americas,2049,82.0,
973,Argentina,Americas,2050,82.2,50600000.0
974,Argentina,Americas,2051,82.3,
975,Argentina,Americas,2052,82.5,
976,Argentina,Americas,2053,82.7,
977,Argentina,Americas,2054,82.8,
978,Argentina,Americas,2055,83.0,
979,Argentina,Americas,2056,83.1,
980,Argentina,Americas,2057,83.3,
981,Argentina,Americas,2058,83.4,
982,Argentina,Americas,2059,83.5,
983,Argentina,Americas,2060,83.7,
984,Argentina,Americas,2061,83.8,
985,Argentina,Americas,2062,83.9,
986,Argentina,Americas,2063,84.1,
987,Argentina,Americas,2064,84.2,
988,Argentina,Americas,2065,84.3,
989,Argentina,Americas,2066,84.5,
990,Argentina,Americas,2067,84.6,
991,Argentina,Americas,2068,84.7,
992,Argentina,Americas,2069,84.8,
993,Argentina,Americas,2070,84.9,
994,Argentina,Americas,2071,85.0,
995,Argentina,Americas,2072,85.2,
996,Argentina,Americas,2073,85.3,
997,Argentina,Americas,2074,85.4,
998,Argentina,Americas,2075,85.5,
999,Argentina,Americas,2076,85.7,
1000,Argentina,Americas,2077,85.8,
1001,Argentina,Americas,2078,85.9,
1002,Argentina,Americas,2079,86.0,
1003,Argentina,Americas,2080,86.1,
1004,Argentina,Americas,2081,86.3,
1005,Argentina,Americas,2082,86.4,
1006,Argentina,Americas,2083,86.5,
1007,Argentina,Americas,2084,86.6,
1008,Argentina,Americas,2085,86.7,
1009,Argentina,Americas,2086,86.8,
1010,Argentina,Americas,2087,86.9,
1011,Argentina,Americas,2088,87.0,
1012,Argentina,Americas,2089,87.1,
1013,Argentina,Americas,2090,87.3,
1014,Argentina,Americas,2091,87.4,
1015,Argentina,Americas,2092,87.5,
1016,Argentina,Americas,2093,87.6,
1017,Argentina,Americas,2094,87.7,
1018,Argentina,Americas,2095,87.8,
1019,Argentina,Americas,2096,87.9,
1020,Argentina,Americas,2097,88.0,
1021,Argentina,Americas,2098,88.1,
1022,Argentina,Americas,2099,88.2,
1023,Argentina,Americas,2100,88.3,49200000.0
1024,Argentina,Americas,2008,75.5,39700000.0
1025,Argentina,Americas,2009,75.7,40100000.0
1026,Argentina,Americas,2010,75.8,40400000.0
1027,Argentina,Americas,2011,76.0,40800000.0
1028,Argentina,Americas,2012,76.1,41100000.0
1029,Argentina,Americas,2013,76.2,41500000.0
1030,Argentina,Americas,2014,76.4,
1031,Argentina,Americas,2015,76.5,
1032,Argentina,Americas,2016,76.7,
1033,Argentina,Americas,2017,76.8,
1034,Argentina,Americas,2018,77.0,
1035,Argentina,Americas,2019,77.1,
1036,Argentina,Americas,2020,77.3,
1037,Argentina,Americas,2021,77.5,
1038,Argentina,Americas,2022,77.6,
1039,Argentina,Americas,2023,77.8,
1040,Argentina,Americas,2024,77.9,
1041,Argentina,Americas,2025,78.1,
1042,Argentina,Americas,2026,78.3,
1043,Argentina,Americas,2027,78.4,
1044,Argentina,Americas,2028,78.6,
1045,Argentina,Americas,2029,78.8,
1046,Argentina,Americas,2030,78.9,
1047,Argentina,Americas,2031,79.1,
1048,Argentina,Americas,2032,79.2,
1049,Argentina,Americas,2033,79.4,
1050,Argentina,Americas,2034,79.6,
1051,Argentina,Americas,2035,79.7,
1052,Argentina,Americas,2036,79.9,
1053,Argentina,Americas,2037,80.0,
1054,Argentina,Americas,2038,80.2,
1055,Argentina,Americas,2039,80.4,
1056,Argentina,Americas,2040,80.5,
1057,Argentina,Americas,2041,80.7,
1058,Argentina,Americas,2042,80.9,
1059,Argentina,Americas,2043,81.0,
1060,Argentina,Americas,2044,81.2,
1061,Argentina,Americas,2045,81.4,
1062,Argentina,Americas,2046,81.5,
1063,Argentina,Americas,2047,81.7,
1064,Argentina,Americas,2048,81.9,
1065,Argentina,Americas,2049,82.0,
1066,Argentina,Americas,2050,82.2,50600000.0
1067,Argentina,Americas,2051,82.3,
1068,Argentina,Americas,2052,82.5,
1069,Argentina,Americas,2053,82.7,
1070,Argentina,Americas,2054,82.8,
1071,Argentina,Americas,2055,83.0,
1072,Argentina,Americas,2056,83.1,
1073,Argentina,Americas,2057,83.3,
1074,Argentina,Americas,2058,83.4,
1075,Argentina,Americas,2059,83.5,
1076,Argentina,Americas,2060,83.7,
1077,Argentina,Americas,2061,83.8,
1078,Argentina,Americas,2062,83.9,
1079,Argentina,Americas,2063,84.1,
1080,Argentina,Americas,2064,84.2,
1081,Argentina,Americas,2065,84.3,
1082,Argentina,Americas,2066,84.5,
1083,Argentina,Americas,2067,84.6,
1084,Argentina,Americas,2068,84.7,
1085,Argentina,Americas,2069,84.8,
1086,Argentina,Americas,2070,84.9,
1087,Argentina,Americas,2071,85.0,
1088,Argentina,Americas,2072,85.2,
1089,Argentina,Americas,2073,85.3,
1090,Argentina,Americas,2074,85.4,
1091,Argentina,Americas,2075,85.5,
1092,Argentina,Americas,2076,85.7,
1093,Argentina,Americas,2077,85.8,
1094,Argentina,Americas,2078,85.9,
1095,Argentina,Americas,2079,86.0,
1096,Argentina,Americas,2080,86.1,
1097,Argentina,Americas,2081,86.3,
1098,Argentina,Americas,2082,86.4,
1099,Argentina,Americas,2083,86.5,
1100,Argentina,Americas,2084,86.6,
1101,Argentina,Americas,2085,86.7,
1102,Argentina,Americas,2086,86.8,
1103,Argentina,Americas,2087,86.9,
1104,Argentina,Americas,2088,87.0,
1105,Argentina,Americas,2089,87.1,
1106,Argentina,Americas,2090,87.3,
1107,Argentina,Americas,2091,87.4,
1108,Argentina,Americas,2092,87.5,
1109,Argentina,Americas,2093,87.6,
1110,Argentina,Americas,2094,87.7,
1111,Argentina,Americas,2095,87.8,
1112,Argentina,Americas,2096,87.9,
1113,Argentina,Americas,2097,88.0,
1114,Argentina,Americas,2098,88.1,
1115,Argentina,Americas,2099,88.2,
1116,Argentina,Americas,2100,88.3,49200000.0
1117,Argentina,Americas,2008,75.5,39700000.0
1118,Argentina,Americas,2009,75.7,40100000.0
1119,Argentina,Americas,2010,75.8,40400000.0
1120,Argentina,Americas,2011,76.0,40800000.0
1121,Argentina,Americas,2012,76.1,41100000.0
1122,Argentina,Americas,2013,76.2,41500000.0
1123,Argentina,Americas,2014,76.4,
1124,Argentina,Americas,2015,76.5,
1125,Argentina,Americas,2016,76.7,
1126,Argentina,Americas,2017,76.8,
1127,Argentina,Americas,2018,77.0,
1128,Argentina,Americas,2019,77.1,
1129,Argentina,Americas,2020,77.3,
1130,Argentina,Americas,2021,77.5,
1131,Argentina,Americas,2022,77.6,
1132,Argentina,Americas,2023,77.8,
1133,Argentina,Americas,2024,77.9,
1134,Argentina,Americas,2025,78.1,
1135,Argentina,Americas,2026,78.3,
1136,Argentina,Americas,2027,78.4,
1137,Argentina,Americas,2028,78.6,
1138,Argentina,Americas,2029,78.8,
1139,Argentina,Americas,2030,78.9,
1140,Argentina,Americas,2031,79.1,
1141,Argentina,Americas,2032,79.2,
1142,Argentina,Americas,2033,79.4,
1143,Argentina,Americas,2034,79.6,
1144,Argentina,Americas,2035,79.7,
1145,Argentina,Americas,2036,79.9,
1146,Argentina,Americas,2037,80.0,
1147,Argentina,Americas,2038,80.2,
1148,Argentina,Americas,2039,80.4,
1149,Argentina,Americas,2040,80.5,
1150,Argentina,Americas,2041,80.7,
1151,Argentina,Americas,2042,80.9,
1152,Argentina,Americas,2043,81.0,
1153,Argentina,Americas,2044,81.2,
1154,Argentina,Americas,2045,81.4,
1155,Argentina,Americas,2046,81.5,
1156,Argentina,Americas,2047,81.7,
1157,Argentina,Americas,2048,81.9,
1158,Argentina,Americas,2049,82.0,
1159,Argentina,Americas,2050,82.2,50600000.0
1160,Argentina,Americas,2051,82.3,
1161,Argentina,Americas,2052,82.5,
1162,Argentina,Americas,2053,82.7,
1163,Argentina,Americas,2054,82.8,
1164,Argentina,Americas,2055,83.0,
1165,Argentina,Americas,2056,83.1,
1166,Argentina,Americas,2057,83.3,
1167,Argentina,Americas,2058,83.4,
1168,Argentina,Americas,2059,83.5,
1169,Argentina,Americas,2060,83.7,
1170,Argentina,Americas,2061,83.8,
1171,Argentina,Americas,2062,83.9,
1172,Argentina,Americas,2063,84.1,
1173,Argentina,Americas,2064,84.2,
1174,Argentina,Americas,2065,84.3,
1175,Argentina,Americas,2066,84.5,
1176,Argentina,Americas,2067,84.6,
1177,Argentina,Americas,2068,84.7,
1178,Argentina,Americas,2069,84.8,
1179,Argentina,Americas,2070,84.9,
1180,Argentina,Americas,2071,85.0,
1181,Argentina,Americas,2072,85.2,
1182,Argentina,Americas,2073,85.3,
1183,Argentina,Americas,2074,85.4,
1184,Argentina,Americas,2075,85.5,
1185,Argentina,Americas,2076,85.7,
1186,Argentina,Americas,2077,85.8,
1187,Argentina,Americas,2078,85.9,
1188,Argentina,Americas,2079,86.0,
1189,Argentina,Americas,2080,86.1,
1190,Argentina,Americas,2081,86.3,
1191,Argentina,Americas,2082,86.4,
1192,Argentina,Americas,2083,86.5,
1193,Argentina,Americas,2084,86.6,
1194,Argentina,Americas,2085,86.7,
1195,Argentina,Americas,2086,86.8,
1196,Argentina,Americas,2087,86.9,
1197,Argentina,Americas,2088,87.0,
1198,Argentina,Americas,2089,87.1,
1199,Argentina,Americas,2090,87.3,
1200,Argentina,Americas,2091,87.4,
1201,Argentina,Americas,2092,87.5,
1202,Argentina,Americas,2093,87.6,
1203,Argentina,Americas,2094,87.7,
1204,Argentina,Americas,2095,87.8,
1205,Argentina,Americas,2096,87.9,
1206,Argentina,Americas,2097,88.0,
1207,Argentina,Americas,2098,88.1,
1208,Argentina,Americas,2099,88.2,
1209,Argentina,Americas,2100,88.3,49200000.0
1210,Argentina,Americas,2008,75.5,39700000.0
1211,Argentina,Americas,2009,75.7,40100000.0
1212,Argentina,Americas,2010,75.8,40400000.0
1213,Argentina,Americas,2011,76.0,40800000.0
1214,Argentina,Americas,2012,76.1,41100000.0
1215,Argentina,Americas,2013,76.2,41500000.0
1216,Argentina,Americas,2014,76.4,
1217,Argentina,Americas,2015,76.5,
1218,Argentina,Americas,2016,76.7,
1219,Argentina,Americas,2017,76.8,
1220,Argentina,Americas,2018,77.0,
1221,Argentina,Americas,2019,77.1,
1222,Argentina,Americas,2020,77.3,
1223,Argentina,Americas,2021,77.5,
1224,Argentina,Americas,2022,77.6,
1225,Argentina,Americas,2023,77.8,
1226,Argentina,Americas,2024,77.9,
1227,Argentina,Americas,2025,78.1,
1228,Argentina,Americas,2026,78.3,
1229,Argentina,Americas,2027,78.4,
1230,Argentina,Americas,2028,78.6,
1231,Argentina,Americas,2029,78.8,
1232,Argentina,Americas,2030,78.9,
1233,Argentina,Americas,2031,79.1,
1234,Argentina,Americas,2032,79.2,
1235,Argentina,Americas,2033,79.4,
1236,Argentina,Americas,2034,79.6,
1237,Argentina,Americas,2035,79.7,
1238,Argentina,Americas,2036,79.9,
1239,Argentina,Americas,2037,80.0,
1240,Argentina,Americas,2038,80.2,
1241,Argentina,Americas,2039,80.4,
1242,Argentina,Americas,2040,80.5,
1243,Argentina,Americas,2041,80.7,
1244,Argentina,Americas,2042,80.9,
1245,Argentina,Americas,2043,81.0,
1246,Argentina,Americas,2044,81.2,
1247,Argentina,Americas,2045,81.4,
